,Date,Price,HighR,LowR,VolumeR,Avg10,Avg20,Avg30
1000,"16/09/2017, 02:00:00",3674.01,1.0751195560164506,0.9446517565276087,0.3531737673550154,1.1208733781345186,1.1695304313270765,1.1581634236161575
1001,"17/09/2017, 02:00:00",3685.23,1.0170898424250319,0.949471267736342,0.1851095345473688,1.0921017141399594,1.157492883754879,1.1492115824521127
1002,"18/09/2017, 02:00:00",3690.0,1.1173983739837399,1.0,0.2791345406504065,1.0635447154471553,1.1470040650406486,1.1439467028003611
1003,"19/09/2017, 02:00:00",4060.0,1.0073817733990147,0.9435738916256158,0.22224929285714287,0.9611330049261091,1.036260837438422,1.0391947454844004
1004,"20/09/2017, 02:00:00",3910.04,1.034792482941351,0.9769721025871858,0.18438048613313418,0.9890750478255985,1.0677548055774346,1.0776942605872744
1005,"21/09/2017, 02:00:00",3889.99,1.0051439720924733,0.9169689382234917,0.2574952850778537,0.9873958544880586,1.0629767685778095,1.0821691915232001
1006,"22/09/2017, 02:00:00",3592.84,1.0437425546364436,0.9757044566415426,0.23351065591565445,1.0519210429632275,1.1341454114293963,1.1675226283385842
1007,"23/09/2017, 02:00:00",3595.88,1.061545435331546,0.985269252589074,0.20934869656384528,1.0353515690178765,1.1204967907716588,1.1614267810197596
1008,"24/09/2017, 02:00:00",3779.54,1.0027648867322478,0.95851876154241,0.17505738529027343,0.980689184398102,1.0564510495986266,1.1002579679008555
1009,"25/09/2017, 02:00:00",3660.02,1.0873902328402576,0.9982705012540916,0.1989045723793859,1.0256105157895317,1.084844208501591,1.130534623672366
1010,"26/09/2017, 02:00:00",3928.0,1.0124719959266801,0.9801552953156824,0.1340957197046843,0.9621064154786154,1.0052512729124217,1.0499734385607602
1011,"27/09/2017, 02:00:00",3882.36,1.0946795248251062,0.9975401559875952,0.16180131827033042,0.9784942663740613,1.007571811990643,1.0586449135749043
1012,"28/09/2017, 02:00:00",4192.11,1.0257364429845592,0.9782663145766691,0.20271064571301803,0.9181719945325866,0.9271653177039707,0.9791384290965648
1013,"29/09/2017, 02:00:00",4178.98,1.020311176411469,0.9456877036980317,0.38342120924244677,0.9239039191381633,0.9288362231932175,0.9791395667523335
1014,"30/09/2017, 02:00:00",4175.0,1.0491017964071856,0.9911616766467066,0.1725396845508982,0.931131017964072,0.9287179640718544,0.9770379241516964
1015,"01/10/2017, 02:00:00",4378.49,1.0064017503751295,0.9683795098310148,0.16603068295234205,0.899013586875841,0.8881237595609428,0.9292594783437517
1016,"02/10/2017, 02:00:00",4400.0,1.036734090909091,0.990909090909091,0.14903567590909092,0.9129631818181819,0.8859570454545437,0.9217154545454544
1017,"03/10/2017, 02:00:00",4380.0,1.0199383561643836,0.9545205479452055,0.24710583630136984,0.9350342465753426,0.8925171232876694,0.9249462709284627
1018,"04/10/2017, 02:00:00",4314.9,1.0134649702194722,0.9599295464553061,0.20127120002781063,0.9615485874527802,0.9102806554033679,0.9374326172101323
1019,"05/10/2017, 02:00:00",4208.59,1.0347883733031729,0.9765741020151641,0.18513056344286327,0.9988720687926361,0.9453995281079867,0.961917253363557
1020,"06/10/2017, 02:00:00",4318.99,1.022692805493877,0.9937508537875754,0.11727954359699838,0.9823921796531137,0.9287004600612626,0.9369625768987655
1021,"07/10/2017, 02:00:00",4369.0,1.0252918287937742,0.9870817120622569,0.0681157015335317,0.9822856488899063,0.9258952849622323,0.9243243305104141
1022,"08/10/2017, 02:00:00",4425.0,1.0526553672316383,1.0,0.11716655457627118,0.9751175141242939,0.9224828248587554,0.9106179284369113
1023,"09/10/2017, 02:00:00",4640.0,1.053875,0.9806034482758621,0.1393239536637931,0.9398700431034483,0.8859884698275846,0.8709894396551722
1024,"10/10/2017, 02:00:00",4786.95,1.0361503671440062,0.9777812594658395,0.21793036756180867,0.9238015855607433,0.8679497383511408,0.847929405292862
1025,"11/10/2017, 02:00:00",4783.06,1.0206039648258645,0.9847252595618704,0.15752037315024273,0.9330112940251636,0.8779913904487906,0.8530056072890574
1026,"12/10/2017, 02:00:00",4821.43,1.128293887912922,0.9976625192111054,0.2647972659563656,0.9343269527920138,0.88374507148294,0.8504540492481827
1027,"13/10/2017, 02:00:00",5439.99,1.0746655784293722,0.9889429943805045,0.3455571830095276,0.8475734330393989,0.8002074452342729,0.7615970495043801
1028,"14/10/2017, 02:00:00",5650.0,1.0442477876106195,0.987612389380531,0.1718157603539823,0.8396992920353982,0.7870165486725651,0.7433534513274334
1029,"15/10/2017, 02:00:00",5855.03,1.0114892664939377,0.9222856244972273,0.22946481486858308,0.8384150038513893,0.7782016488386895,0.7325065228814653
1030,"16/10/2017, 02:00:00",5710.0,1.0138196147110332,0.9781418563922941,0.26777521225919443,0.8840711033274957,0.8135716287215399,0.7629971978984237
1031,"17/10/2017, 02:00:00",5760.0,1.0026006944444443,0.956359375,0.24824121111111114,0.9005461805555555,0.8228083333333319,0.7683807291666664
